captured_at,season,gameweek,code,status,chance,news,price
2026-09-09T10:18:05.592669+00:00,2026-27,4,439509,a,,,6.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,72147,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,101188,u,0.0,Has joined Paris Saint-Germain permanently,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,199796,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,149484,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,244954,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,515597,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,441302,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,184667,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,606798,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,578545,u,0.0,Has joined Rangers on loan for the rest of the season,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,195546,a,,,5.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,215711,u,0.0,Has joined Olympiakos permanently,5.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,122806,a,,,5.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,88894,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,226944,a,100.0,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,449871,i,0.0,Knee injury - Unknown return date,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,469247,u,0.0,Has joined Bolton Wanderers on loan for the rest of the season,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,645618,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,577285,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,653481,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,614071,i,0.0,Knee injury - Expected back 12 Sep,5.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,448089,s,0.0,Suspended until 19 Sep,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,178301,u,0.0,Has joined Al Hilal permanently,7.8
2026-09-09T10:18:05.592669+00:00,2026-27,4,173879,a,100.0,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,493105,a,,,5.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,517052,a,,,6.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,690838,i,0.0,Unspecified injury - Unknown return date,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,487992,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,433969,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,569577,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,571380,u,0.0,Has joined Oxford United on loan until January,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,214590,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,119090,i,0.0,Knee injury - Expected back 10 Oct,6.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,245719,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,638987,a,,,6.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,457569,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,40383,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,444172,u,0.0,Has joined MK Dons permanently,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,463981,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,494521,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,242882,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,620487,i,0.0,Unspecified injury - Unknown return date,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,54469,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,436893,i,0.0,Thigh injury - Unknown return date,4.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,575901,a,100.0,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,499604,a,,,6.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,201658,a,,,6.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,503139,a,,,6.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,222683,a,,,6.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,155408,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,496208,a,,,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,200785,a,100.0,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,111317,a,100.0,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,158499,a,100.0,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,614574,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,489888,i,0.0,Unspecified injury - Unknown return date,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,560262,i,0.0,Foot injury - Unknown return date,7.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,444102,a,,,6.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,168636,u,0.0,Has joined Getafe permanently,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,561245,a,100.0,,6.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,483067,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,494928,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,523700,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,230650,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,200720,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,507433,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,432830,d,25.0,Calf injury - 25% chance of playing,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,444765,i,0.0,Groin injury - Unknown return date,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,249231,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,191866,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,607464,a,,,4.6
2026-09-09T10:18:05.592669+00:00,2026-27,4,194010,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,472713,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,570241,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,513086,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,513418,a,,,6.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,533463,a,,,6.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,440089,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,207283,i,0.0,Unspecified injury - Expected back 18 Sep,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,204580,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,543295,i,0.0,Knee injury - Unknown return date,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,244858,a,100.0,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,508395,a,,,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,183656,i,0.0,Hamstring injury - Expected back 10 Oct,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,444180,a,,,6.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,502500,a,,,7.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,593174,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,75115,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,513545,a,,,5.7
2026-09-09T10:18:05.592669+00:00,2026-27,4,613804,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,489639,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,49262,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,231416,a,100.0,,4.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,204120,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,465730,a,,,4.8
2026-09-09T10:18:05.592669+00:00,2026-27,4,83299,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,550090,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,223434,u,0.0,Has joined Burnley permanently,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,451490,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,454490,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,451340,i,0.0,Hamstring injury - Unknown return date,5.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,592031,i,0.0,Leg injury - Expected back 28 Nov,5.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,532529,d,50.0,Unspecified injury - 50% chance of playing,6.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,60307,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,463067,d,75.0,Unspecified injury - 75% chance of playing,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,219249,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,514254,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,536916,u,0.0,Has joined Elche on loan for the rest of the season,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,509416,a,100.0,,5.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,467779,i,0.0,Knee injury - Unknown return date,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,597320,u,0.0,Has joined Leicester City on loan for the rest of the season,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,549074,u,0.0,Has joined Leicester City on loan for the rest of the season,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,556637,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,700308,a,,,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,608181,i,0.0,Knee injury - Unknown return date,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,647850,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,487117,i,0.0,Ankle injury - Expected back 10 Oct,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,222694,a,100.0,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,610799,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,538007,a,,,6.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,612855,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,611695,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,512123,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,519324,u,0.0,Has joined Middlesbrough on loan for the rest of the season,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,592984,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,471551,i,0.0,Unspecified injury - Expected back 13 Sep,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,98980,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,244850,a,,,7.6
2026-09-09T10:18:05.592669+00:00,2026-27,4,56979,d,75.0,Wrist injury - 75% chance of playing,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,50175,a,100.0,,5.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,215059,u,0.0,Has joined Como on loan for the rest of the season,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,508479,u,0.0,Has joined RC Strasbourg on loan for the rest of the season,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,225796,a,,,5.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,180736,u,0.0,Has joined Como permanently,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,482609,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,444463,a,100.0,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,242880,u,0.0,Has joined Napoli on loan for the rest of the season,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,551210,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,460028,a,,,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,574458,u,0.0,Has joined Real Sociedad on loan for the rest of the season,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,577016,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,620109,d,75.0,Unspecified injury - 75% chance of playing,5.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,244851,a,100.0,,9.6
2026-09-09T10:18:05.592669+00:00,2026-27,4,247632,a,,,6.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,624773,a,,,6.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,463936,a,,,5.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,486672,d,75.0,Unspecified injury - 75% chance of playing,5.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,514356,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,491007,u,0.0,Has joined RC Strasbourg on loan for the rest of the season,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,593117,a,100.0,,5.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,475168,a,,,7.7
2026-09-09T10:18:05.592669+00:00,2026-27,4,499309,u,0.0,Has joined RB Leipzig permanently,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,567119,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,503037,a,100.0,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,437499,a,,,6.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,549939,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,622758,a,100.0,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,543158,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,498444,a,,,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,231065,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,428580,a,,,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,472739,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,484389,u,0.0,Has joined Leyton Orient on loan for the rest of the season,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,110690,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,461102,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,436761,u,0.0,Has joined Sheffield United on loan for the rest of the season,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,451284,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,173878,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,465390,i,0.0,Hamstring injury - Unknown return date,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,80178,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,204813,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,220583,i,0.0,Knee injury - Unknown return date,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,577411,u,0.0,Has joined Academico de Viseu on loan for the rest of the season,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,539142,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,480457,a,100.0,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,168144,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,501459,a,,,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,241293,a,100.0,,5.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,439668,a,,,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,226965,a,,,5.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,684268,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,469272,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,492498,u,0.0,Has joined Burton Albion on loan for the rest of the season,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,629397,u,0.0,Has joined Oxford United on loan for the rest of the season,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,176412,i,0.0,Thigh injury - Unknown return date,5.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,230730,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,218997,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,551262,u,0.0,Has joined Shabab Al-Ahli Dubai permanently,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,549653,u,0.0,Has joined KVC Westerlo on loan for the rest of the season,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,210156,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,661888,a,,,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,196100,a,,,5.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,627221,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,79602,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,485337,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,220362,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,172649,a,100.0,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,121709,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,427623,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,651426,a,,,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,244723,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,218364,u,0.0,Has joined FC Cologne on loan for the rest of the season,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,515621,i,0.0,Knee injury - Unknown return date,4.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,242313,a,,,4.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,232185,i,0.0,Groin injury - Unknown return date,6.3
2026-09-09T10:18:05.592669+00:00,2026-27,4,496221,a,100.0,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,488024,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,108413,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,152551,a,,,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,209400,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,489706,u,0.0,Has joined Stoke City permanently,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,606921,u,0.0,Has joined Millwall on loan for the rest of the season,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,536694,a,,,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,438464,a,,,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,450542,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,590014,u,0.0,Has joined Bristol City on loan for the rest of the season,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,672492,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,247412,a,,,6.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,231747,i,0.0,Hamstring injury - Expected back 11 Oct,6.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,205533,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,660392,u,0.0,has returned to Getafe CF,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,433154,a,,,5.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,169593,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,223723,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,570794,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,559152,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,605972,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,172850,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,450063,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,533646,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,128295,i,0.0,Groin injury - Unknown return date,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,242898,a,,,5.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,111234,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,229600,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,138001,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,17761,a,,,6.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,480455,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,106611,a,,,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,512462,a,,,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,224967,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,243571,u,0.0,Has joined Torino permanently,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,499300,u,0.0,Has joined Malaga on loan for the rest of the season,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,215413,a,,,6.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,114283,a,100.0,,6.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,232928,d,75.0,Unspecified injury - 75% chance of playing,6.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,550615,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,502697,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,609873,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,496661,a,,,5.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,513466,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,244860,a,100.0,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,486385,u,0.0,Has joined Fiorentina permanently,5.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,586309,a,,,5.6
2026-09-09T10:18:05.592669+00:00,2026-27,4,154043,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,629068,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,80201,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,86873,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,505079,u,0.0,Has joined York City on loan for the rest of the season,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,174874,a,100.0,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,169528,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,246301,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,167074,a,,,4.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,232892,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,166477,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,153133,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,209289,a,,,5.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,560552,a,,,5.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,477555,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,207189,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,76357,i,0.0,Knee injury - Expected back 10 Oct,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,577725,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,184349,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,153366,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,244042,a,,,5.4
2026-09-09T10:18:05.592669+00:00,2026-27,4,631786,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,551466,a,,,6.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,571779,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,463210,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,547686,d,75.0,Unspecified injury - 75% chance of playing,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,616069,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,551050,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,500033,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,442299,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,490094,a,100.0,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,167825,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,105666,i,0.0,Arm injury - Unknown return date,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,494950,u,0.0,Has joined Grimsby Town on loan for the rest of the season,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,444307,u,0.0,Has joined Colchester United on loan for the rest of the season,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,108416,a,,,4.1
2026-09-09T10:18:05.592669+00:00,2026-27,4,501902,i,0.0,Groin injury - Unknown return date,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,146426,a,100.0,,4.1
2026-09-09T10:18:05.592669+00:00,2026-27,4,193278,a,100.0,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,433590,u,0.0,Has joined Genoa permanently,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,232351,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,449428,u,0.0,Has joined Newport County on loan until January,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,661800,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,160817,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,540324,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,232905,u,0.0,Has joined Birmingham on loan for the rest of the season,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,171270,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,101282,a,100.0,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,243413,a,,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,465525,i,0.0,Knee injury - Unknown return date,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,208481,a,,,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,490161,u,0.0,Has joined Portsmouth permanently,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,553783,a,100.0,,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,169432,a,,,5.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,213292,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,470294,i,0.0,Thigh injury - Unknown return date,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,500957,u,0.0,Has joined Konyaspor permanently,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,534392,u,0.0,Has joined Sheffield Wednesday on loan for the rest of the season,4.5
2026-09-09T10:18:05.592669+00:00,2026-27,4,462635,a,100.0,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,169359,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,445028,a,100.0,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,473284,a,,,4.6
2026-09-09T10:18:05.592669+00:00,2026-27,4,552946,a,,,4.9
2026-09-09T10:18:05.592669+00:00,2026-27,4,608227,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,597462,a,,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,606930,a,100.0,,4.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,469266,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,490884,a,,,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,626751,i,0.0,Back injury - Unknown return date,5.0
2026-09-09T10:18:05.592669+00:00,2026-27,4,631000,a,,,5.0
